Республика Саха (Якутия),Алданская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000013&tvd=2142000771327&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771327
Республика Саха (Якутия),Абыйская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000011&tvd=2142000771325&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771325
Республика Мордовия,Пролетарская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=132000023&tvd=2132000884457&vrn=100100084849062&prver=0&pronetvd=null&region=13&sub_region=13&type=227&vibid=2132000884457
Республика Мордовия,Теньгушевская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=132000007&tvd=2132000884441&vrn=100100084849062&prver=0&pronetvd=null&region=13&sub_region=13&type=227&vibid=2132000884441
Республика Мордовия,Чамзинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=132000009&tvd=2132000884443&vrn=100100084849062&prver=0&pronetvd=null&region=13&sub_region=13&type=227&vibid=2132000884443
Республика Мордовия,Торбеевская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=132000011&tvd=2132000884445&vrn=100100084849062&prver=0&pronetvd=null&region=13&sub_region=13&type=227&vibid=2132000884445
Республика Мордовия,Темниковская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=132000022&tvd=2132000884456&vrn=100100084849062&prver=0&pronetvd=null&region=13&sub_region=13&type=227&vibid=2132000884456
Республика Мордовия,Старошайговская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=132000003&tvd=2132000884437&vrn=100100084849062&prver=0&pronetvd=null&region=13&sub_region=13&type=227&vibid=2132000884437
Республика Саха (Якутия),Булунская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000031&tvd=2142000771345&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771345
Республика Саха (Якутия),Вилюйская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000005&tvd=2142000771319&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771319
Республика Саха (Якутия),Анабарская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000016&tvd=2142000771330&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771330
Республика Саха (Якутия),Амгинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000008&tvd=2142000771322&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771322
Республика Саха (Якутия),Верхневилюйская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000022&tvd=2142000771336&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771336
Республика Саха (Якутия),Аллаиховская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000002&tvd=2142000771316&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771316
Республика Саха (Якутия),Верхнеколымская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000017&tvd=2142000771331&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771331
Республика Саха (Якутия),Верхоянская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000025&tvd=2142000771339&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771339
Республика Саха (Якутия),Мирнинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000024&tvd=2142000771338&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771338
Республика Саха (Якутия),Момская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000021&tvd=2142000771335&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771335
Республика Саха (Якутия),Кобяйская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000026&tvd=2142000771340&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771340
Республика Саха (Якутия),Мегино-Кангаласская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000003&tvd=2142000771317&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771317
Республика Саха (Якутия),Намская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000006&tvd=2142000771320&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771320
Республика Саха (Якутия),Горная,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000030&tvd=2142000771344&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771344
Республика Саха (Якутия),Ленская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000023&tvd=2142000771337&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771337
Республика Саха (Якутия),Жиганская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000018&tvd=2142000771332&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771332
Республика Саха (Якутия),Нижнеколымская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000029&tvd=2142000771343&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771343
Республика Саха (Якутия),Нюрбинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000004&tvd=2142000771318&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771318
Республика Саха (Якутия),Среднеколымская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000012&tvd=2142000771326&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771326
Республика Саха (Якутия),Оймяконская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000028&tvd=2142000771342&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771342
Республика Саха (Якутия),Оленекская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000014&tvd=2142000771328&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771328
Республика Саха (Якутия),Олекминская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000010&tvd=2142000771324&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771324
Республика Саха (Якутия),Нерюнгринская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000019&tvd=2142000771333&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771333
Республика Саха (Якутия),Сунтарская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000001&tvd=2142000771315&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771315
Республика Саха (Якутия),Усть-Алданская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000032&tvd=2142000771346&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771346
Республика Саха (Якутия),Томпонская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000009&tvd=2142000771323&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771323
Республика Саха (Якутия),Усть-Майская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000007&tvd=2142000771321&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771321
Республика Саха (Якутия),Таттинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000035&tvd=2142000771349&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771349
Республика Саха (Якутия),Чурапчинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000027&tvd=2142000771341&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771341
Республика Саха (Якутия),Эвено-Бытантайская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000033&tvd=2142000771347&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771347
Республика Саха (Якутия),Хангаласская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000020&tvd=2142000771334&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771334
Республика Саха (Якутия),Усть-Янская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000015&tvd=2142000771329&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771329
Республика Саха (Якутия),Якутская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=142000034&tvd=2142000771348&vrn=100100084849062&prver=0&pronetvd=null&region=14&sub_region=14&type=227&vibid=2142000771348
Республика Северная Осетия - Алания,Дигорская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=152000001&tvd=2152000536149&vrn=100100084849062&prver=0&pronetvd=null&region=15&sub_region=15&type=227&vibid=2152000536149
Республика Северная Осетия - Алания,Кировская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=152000008&tvd=2152000536156&vrn=100100084849062&prver=0&pronetvd=null&region=15&sub_region=15&type=227&vibid=2152000536156
Республика Северная Осетия - Алания,Алагирская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=152000004&tvd=2152000536152&vrn=100100084849062&prver=0&pronetvd=null&region=15&sub_region=15&type=227&vibid=2152000536152
Республика Северная Осетия - Алания,"Владикавказ, Правобережная",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=152000009&tvd=2152000536157&vrn=100100084849062&prver=0&pronetvd=null&region=15&sub_region=15&type=227&vibid=2152000536157
Республика Северная Осетия - Алания,Ардонская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=152000005&tvd=2152000536153&vrn=100100084849062&prver=0&pronetvd=null&region=15&sub_region=15&type=227&vibid=2152000536153
Республика Северная Осетия - Алания,"Владикавказ, Левобережная",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=152000003&tvd=2152000536151&vrn=100100084849062&prver=0&pronetvd=null&region=15&sub_region=15&type=227&vibid=2152000536151
Республика Северная Осетия - Алания,Ирафская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=152000007&tvd=2152000536155&vrn=100100084849062&prver=0&pronetvd=null&region=15&sub_region=15&type=227&vibid=2152000536155
Республика Татарстан (Татарстан),Актанышская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000013&tvd=21620001919459&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919459
Республика Северная Осетия - Алания,Правобережная,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=152000010&tvd=2152000536158&vrn=100100084849062&prver=0&pronetvd=null&region=15&sub_region=15&type=227&vibid=2152000536158
Республика Татарстан (Татарстан),Азнакаевская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000031&tvd=21620001919477&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919477
Республика Северная Осетия - Алания,Моздокская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=152000002&tvd=2152000536150&vrn=100100084849062&prver=0&pronetvd=null&region=15&sub_region=15&type=227&vibid=2152000536150
Республика Татарстан (Татарстан),Агрызская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000042&tvd=21620001919488&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919488
Республика Северная Осетия - Алания,Пригородная,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=152000006&tvd=2152000536154&vrn=100100084849062&prver=0&pronetvd=null&region=15&sub_region=15&type=227&vibid=2152000536154
Республика Татарстан (Татарстан),Азнакаевская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000043&tvd=21620001919489&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919489
Республика Татарстан (Татарстан),Аксубаевская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000039&tvd=21620001919485&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919485
Республика Татарстан (Татарстан),Альметьевская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000015&tvd=21620001919461&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919461
Республика Татарстан (Татарстан),Бавлинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000018&tvd=21620001919464&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919464
Республика Татарстан (Татарстан),Арская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000023&tvd=21620001919469&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919469
Республика Татарстан (Татарстан),Алькеевская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000055&tvd=21620001919501&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919501
Республика Татарстан (Татарстан),Апастовская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000035&tvd=21620001919481&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919481
Республика Татарстан (Татарстан),Атнинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000050&tvd=21620001919496&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919496
Республика Татарстан (Татарстан),Алексеевская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000024&tvd=21620001919470&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919470
Республика Татарстан (Татарстан),Альметьевская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000060&tvd=21620001919506&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919506
Республика Татарстан (Татарстан),Высокогорская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000034&tvd=21620001919480&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919480
Республика Татарстан (Татарстан),Буинская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000052&tvd=21620001919498&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919498
Республика Татарстан (Татарстан),Бавлинская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000058&tvd=21620001919504&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919504
Республика Татарстан (Татарстан),Бугульминская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000053&tvd=21620001919499&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919499
Республика Татарстан (Татарстан),Бугульминская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000017&tvd=21620001919463&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919463
Республика Татарстан (Татарстан),Верхнеуслонская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000020&tvd=21620001919466&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919466
Республика Татарстан (Татарстан),Буинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000036&tvd=21620001919482&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919482
Республика Татарстан (Татарстан),Балтасинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000032&tvd=21620001919478&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919478
Республика Татарстан (Татарстан),Заинская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000030&tvd=21620001919476&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919476
Республика Татарстан (Татарстан),Заинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000007&tvd=21620001919453&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919453
Республика Татарстан (Татарстан),"Казань, Авиастроительная",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000025&tvd=21620001919471&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919471
Республика Татарстан (Татарстан),Дрожжановская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000062&tvd=21620001919508&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919508
Республика Татарстан (Татарстан),Елабужская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000040&tvd=21620001919486&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919486
Республика Татарстан (Татарстан),Елабужская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000008&tvd=21620001919454&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919454
Республика Татарстан (Татарстан),Зеленодольская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000004&tvd=21620001919450&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919450
Республика Татарстан (Татарстан),Зеленодольская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000027&tvd=21620001919473&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919473
Республика Татарстан (Татарстан),"Казань, Московская",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000016&tvd=21620001919462&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919462
Республика Татарстан (Татарстан),"Казань, Приволжская",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000026&tvd=21620001919472&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919472
Республика Татарстан (Татарстан),"Казань, Ново-Савиновская",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000019&tvd=21620001919465&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919465
Республика Татарстан (Татарстан),Камско-Устьинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000045&tvd=21620001919491&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919491
Республика Татарстан (Татарстан),"Казань, Кировская",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000011&tvd=21620001919457&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919457
Республика Татарстан (Татарстан),Кайбицкая,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000014&tvd=21620001919460&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919460
Республика Татарстан (Татарстан),"Казань, Советская",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000065&tvd=21620001919511&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919511
Республика Татарстан (Татарстан),"Казань, Вахитовская",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000038&tvd=21620001919484&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919484
Республика Татарстан (Татарстан),Лаишевская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000021&tvd=21620001919467&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919467
Республика Татарстан (Татарстан),Муслюмовская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000057&tvd=21620001919503&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919503
Республика Татарстан (Татарстан),Кукморская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000061&tvd=21620001919507&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919507
Республика Татарстан (Татарстан),Лениногорская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000064&tvd=21620001919510&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919510
Республика Татарстан (Татарстан),Менделеевская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000063&tvd=21620001919509&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919509
Республика Татарстан (Татарстан),Лениногорская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000002&tvd=21620001919448&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919448
Республика Татарстан (Татарстан),"Набережные Челны, Комсомольская",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000059&tvd=21620001919505&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919505
Республика Татарстан (Татарстан),"Набережные Челны, Центральная",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000047&tvd=21620001919493&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919493
Республика Татарстан (Татарстан),"Набережные Челны, Автозаводская",http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000041&tvd=21620001919487&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919487
Республика Татарстан (Татарстан),Нижнекамская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000005&tvd=21620001919451&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919451
Республика Татарстан (Татарстан),Мамадышская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000012&tvd=21620001919458&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919458
Республика Татарстан (Татарстан),Мензелинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000001&tvd=21620001919447&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919447
Республика Татарстан (Татарстан),Нижнекамская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000046&tvd=21620001919492&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919492
Республика Татарстан (Татарстан),Пестречинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000003&tvd=21620001919449&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919449
Республика Татарстан (Татарстан),Нурлатская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000049&tvd=21620001919495&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919495
Республика Татарстан (Татарстан),Новошешминская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000037&tvd=21620001919483&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919483
Республика Татарстан (Татарстан),Сабинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000044&tvd=21620001919490&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919490
Республика Татарстан (Татарстан),Сармановская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000022&tvd=21620001919468&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919468
Республика Татарстан (Татарстан),Рыбно-Слободская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000010&tvd=21620001919456&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919456
Республика Татарстан (Татарстан),Нурлатская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000054&tvd=21620001919500&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919500
Республика Татарстан (Татарстан),Чистопольская городская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000048&tvd=21620001919494&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919494
Республика Татарстан (Татарстан),Тетюшская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000051&tvd=21620001919497&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919497
Республика Татарстан (Татарстан),Ютазинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000033&tvd=21620001919479&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919479
Республика Татарстан (Татарстан),Тюлячинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000028&tvd=21620001919474&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919474
Республика Татарстан (Татарстан),Спасская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000006&tvd=21620001919452&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919452
Республика Татарстан (Татарстан),Тукаевская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000029&tvd=21620001919475&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919475
Республика Татарстан (Татарстан),Черемшанская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000009&tvd=21620001919455&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919455
Республика Татарстан (Татарстан),Чистопольская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=162000056&tvd=21620001919502&vrn=100100084849062&prver=0&pronetvd=null&region=16&sub_region=16&type=227&vibid=21620001919502
Республика Тыва,Бай-Тайгинская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=172000017&tvd=2172000521623&vrn=100100084849062&prver=0&pronetvd=null&region=17&sub_region=17&type=227&vibid=2172000521623
Республика Тыва,Кызылская,http://www.vybory.izbirkom.ru/region/izbirkom?action=show&global=true&root=172000011&tvd=2172000521617&vrn=100100084849062&prver=0&pronetvd=null&region=17&sub_region=17&type=227&vibid=2172000521617
